geo_id,sale_date,acutal_sale_price,sale_value,essence,sale_percentage,city,construction_year,square_meters,n_rooms,se
006497-0307-055-00,16/05/2018,"2,355,850","2,355,850",building apartment,1,kiryat ono,2018,110,4,3.224941912
006497-0307-061-00,27/02/2018,"2,275,850","2,275,850",building apartment,1,kiryat ono,2016,107,4,5.848836057
006497-0307-062-00,03/04/2017,"2,005,850","2,005,850",building apartment,1,kiryat ono,2016,101,4,4.030641496
006497-0307-063-00,16/04/2018,"2,125,850","2,125,850",building apartment,1,kiryat ono,2016,105,4,2.480031584
006497-0307-071-00,01/12/2017,"3,035,850","3,035,850",building apartment,1,kiryat ono,2016,126,5,5.599365717
006497-0307-072-00,04/12/2017,"2,885,850","2,885,850",building apartment,1,kiryat ono,2016,114,4,4.388006972
006497-0307-073-00,28/08/2017,"2,985,850","2,985,850",building apartment,1,kiryat ono,2016,115,5,2.092629538
006497-0307-074-00,15/12/2017,"3,075,850","3,075,850",building apartment,1,kiryat ono,2016,129,5,4.232851963
006497-0307-101-00,20/04/2017,"2,405,850","2,405,850",building apartment,1,kiryat ono,2016,104,4,2.502479912
006497-0308-004-00,19/12/2018,"1,875,000","1,875,000",building apartment,1,kiryat ono,1970,85,4,1.466341763
006497-0360-000-00,06/02/2019,"2,860,000","2,860,000",building apartment,1,kiryat ono,1970,120,5,3.407270507
006497-0444-002-00,08/11/2018,"1,880,000","1,880,000",building apartment,1,kiryat ono,1970,89,3,2.668551168
006497-0444-006-00,19/12/2018,"1,750,000","1,750,000",building apartment,1,kiryat ono,1960,93,3,0.715028929
006497-0444-011-00,08/07/2019,"1,910,000","1,910,000",building apartment,1,kiryat ono,1960,113,4,1.978361605
006497-0444-015-00,24/07/2019,"1,965,000","1,965,000",building apartment,1,kiryat ono,1970,113,4,1.576955031
006497-0444-022-00,08/02/2019,"1,980,000","1,980,000",building apartment,1,kiryat ono,1970,101,4,3.261551565
006497-0444-023-00,01/01/2019,"1,860,000","1,860,000",building apartment,1,kiryat ono,1980,89,3,0.363690328
006497-0444-032-00,05/06/2019,"2,100,000","2,100,000",building apartment,1,kiryat ono,1960,113,4,3.739622499
006497-0446-009-00,24/02/2019,"2,200,000","2,200,000",building apartment,1,kiryat ono,1960,89,4,4.202190209
006497-0446-046-00,12/12/2017,"1,740,000","1,740,000",building apartment,1,kiryat ono,1960,74,3,1.150567258
006497-0446-052-00,06/06/2019,"2,050,000","2,050,000",building apartment,1,kiryat ono,1970,103,4,2.341434976
006497-0446-061-00,14/08/2018,"1,845,000","1,845,000",building apartment,1,kiryat ono,1980,74,3,1.471461012
006497-0446-063-00,07/03/2019,"1,775,000","1,775,000",building apartment,1,kiryat ono,1981,73,3,1.447909624
006497-0446-071-00,02/09/2019,"1,850,000","1,850,000",building apartment,1,kiryat ono,1965,103,4,1.212351885
006497-0446-077-00,02/06/2019,"2,020,000","2,020,000",building apartment,1,kiryat ono,1970,89,4,1.190170307
006497-0446-078-00,09/08/2017,"860,000","860,000",building apartment,0.5,kiryat ono,1965,75,3,1.044422522
006497-0446-084-00,19/11/2017,"2,150,000","2,150,000",building apartment,1,kiryat ono,1960,103,4,1.934775142
006497-0446-088-00,21/08/2019,"2,080,000","2,080,000",building apartment,1,kiryat ono,1970,103,4,4.654993498
006497-0447-009-00,14/03/2019,"1,950,000","1,950,000",building apartment,1,kiryat ono,1990,89,3.5,2.404708242
006497-0447-020-00,20/02/2020,"212,500","212,500",building apartment,0.125,kiryat ono,1970,77,3.5,0.481723795
006497-0447-025-00,25/01/2018,"2,100,000","2,100,000",building apartment,1,kiryat ono,1991,105,4,4.269878782
006497-0447-029-00,23/02/2020,"2,220,000","2,220,000",building apartment,1,kiryat ono,1970,105,4.5,0.766892967
006497-0447-039-00,10/04/2019,"2,110,000","2,110,000",building apartment,1,kiryat ono,1970,104,4.5,0.199001963
006497-0447-056-00,19/07/2017,"1,820,000","1,820,000",building apartment,1,kiryat ono,1990,80,3,3.014227326
006497-0447-074-00,07/07/2017,"2,000,000","2,000,000",building apartment,1,kiryat ono,1991,77,3.5,2.304784664
006497-0447-084-00,19/02/2020,"2,040,000","2,040,000",building apartment,1,kiryat ono,1989,77,3.5,3.986347395
006497-0449-012-00,16/09/2018,"2,375,000","2,375,000",building apartment,1,kiryat ono,2001,125,4,3.519340189
006497-0449-013-00,22/10/2019,"2,330,000","2,330,000",building apartment,1,kiryat ono,2001,134,4,2.702996211
006497-0449-016-00,28/04/2019,"2,000,000","2,000,000",building apartment,1,kiryat ono,1995,120,4,1.122280962
006497-0449-049-00,20/02/2020,"2,200,000","2,200,000",building apartment,1,kiryat ono,2000,120,4,3.3532751
006497-0449-066-00,15/01/2020,"1,242,500","1,242,500",building apartment,0.5,kiryat ono,2001,136,4,1.022459555
006497-0449-074-00,03/09/2019,"2,580,000","2,580,000",building apartment,1,kiryat ono,1985,112,4,2.368788722
006497-0449-078-00,27/05/2018,"2,540,000","2,540,000",building apartment,1,kiryat ono,2000,135,4,0.400591982
006497-0449-155-00,14/01/2019,"2,750,000","2,750,000",building apartment,1,kiryat ono,2000,147,5,6.101532699
006497-0449-157-00,07/06/2019,"926,666","926,666",building apartment,0.333,kiryat ono,1999,147,5,1.414704555
006497-0449-167-00,09/11/2017,"2,820,000","2,820,000",building apartment,1,kiryat ono,2000,154,5,7.209244178
006497-0449-210-00,30/07/2019,"2,750,000","2,750,000",building apartment,1,kiryat ono,1996,151,5,4.67111074
006717-0001-034-00,09/03/2018,"2,683,000","2,683,000",building apartment,1,kiryat ono,2018,127,5,3.053874165
006717-0001-034-00,09/03/2018,"2,683,000","2,683,000",building apartment,1,kiryat ono,2018,127,5,2.315139305
006891-0010-004-00,28/11/2017,"3,450,000","3,450,000",building apartment,1,kiryat ono,1990,145,6,2.245087509
006891-0012-002-00,07/08/2018,"3,950,000","3,950,000",building apartment,1,kiryat ono,1993,242,6,7.699289724
006891-0014-008-00,11/07/2018,"4,100,000","4,100,000",building apartment,1,kiryat ono,2000,133,5,9.095084882
006891-0033-002-00,26/11/2017,"4,300,000","4,300,000",building apartment,1,kiryat ono,1998,270,8,9.333754107
007184-0008-037-00,17/12/2018,"1,400,000","1,400,000",building apartment,0.5,kiryat ono,2000,124,4,2.831218928
007184-0008-042-00,20/10/2017,"2,800,000","2,800,000",building apartment,1,kiryat ono,2000,127,4.5,1.898705874
007184-0009-002-00,27/08/2018,"1,185,000","1,185,000",building apartment,0.5,kiryat ono,2003,119,3,2.715542047
007184-0009-017-00,11/06/2018,"2,750,000","2,750,000",building apartment,1,kiryat ono,2003,127,4.5,0.993434035
007184-0009-024-00,07/08/2018,"2,800,000","2,800,000",building apartment,1,kiryat ono,2001,99,4.5,1.950664195
007184-0009-026-00,04/03/2018,"2,780,000","2,780,000",building apartment,1,kiryat ono,2002,101,4.5,2.538924355
007184-0009-027-00,11/12/2019,"3,050,000","3,050,000",building apartment,1,kiryat ono,2003,98,4,2.392052791
007184-0010-001-00,02/12/2019,"1,375,000","1,375,000",building apartment,0.333,kiryat ono,2004,135,4,3.540861673
007184-0010-006-00,22/03/2019,"1,212,500","1,212,500",building apartment,0.5,kiryat ono,2003,111,4,0.240826445
007184-0010-020-00,25/10/2017,"2,700,000","2,700,000",building apartment,1,kiryat ono,2003,127,4.5,1.055699627
007184-0011-007-00,15/08/2019,"1,300,000","1,300,000",building apartment,0.5,kiryat ono,2002,100,4,2.996471339
007184-0013-039-00,27/06/2017,"2,250,000","2,250,000",building apartment,1,kiryat ono,2002,90,3.5,4.696190891
007184-0102-000-00,16/11/2017,"1,422,624","1,422,624",building apartment,0.5,kiryat ono,2020,119,5,2.591994886
007184-0102-000-00,23/11/2017,"2,896,000","2,896,000",building apartment,0.5,kiryat ono,2017,193,6,6.539100682
007184-0102-000-00,25/02/2018,"1,291,545","1,291,545",building apartment,0.5,kiryat ono,2020,109,4.5,1.906612163
007184-0102-000-00,20/09/2018,"1,375,000","1,375,000",building apartment,0.5,kiryat ono,2018,118,5,1.62548455
007184-0102-000-00,06/12/2018,"2,697,500","2,697,500",building apartment,0.5,kiryat ono,2018,184,6,2.527366587
007184-0102-000-00,17/01/2019,"1,617,999","1,617,999",building apartment,0.5,kiryat ono,2018,128,5,2.436256456
007184-0102-000-00,05/04/2019,"1,676,000","1,676,000",building apartment,0.5,kiryat ono,2017,128,5,2.034854589
007184-0102-000-26,08/01/2019,"1,350,000","1,350,000",building apartment,0.5,kiryat ono,0,0,0,2.458768544
007184-0102-002-03,29/04/2018,"1,694,999","1,694,999",building apartment,0.5,kiryat ono,2020,119,5,1.258545195
007184-0102-003-00,08/11/2018,"1,395,999","1,395,999",building apartment,0.5,kiryat ono,2017,119,5,2.303081261
007184-0102-003-11,23/01/2018,"1,400,000","1,400,000",building apartment,0.5,kiryat ono,2017,119,5,1.43211016
007184-0102-003-29,15/05/2017,"1,378,160","1,378,160",building apartment,0.5,kiryat ono,0,0,0,0.811474909
007184-0102-003-31,14/11/2017,"1,257,692","1,257,692",building apartment,0.5,kiryat ono,2017,119,5,0.619517491
007184-0102-003-39,28/03/2018,"1,792,499","1,792,499",building apartment,0.5,kiryat ono,2017,129,5,0.237479461
007184-0102-003-42,31/01/2018,"1,579,500","1,579,500",building apartment,0.5,kiryat ono,2017,120,4,3.644522639
007184-0102-003-45,16/06/2019,"1,539,999","1,539,999",building apartment,0.5,kiryat ono,2017,110,4,2.096261752
007184-0102-004-00,17/05/2018,"1,123,499","1,123,499",building apartment,0.5,kiryat ono,2018,99,4,1.772943657
007184-0102-004-00,16/08/2018,"1,405,500","1,405,500",building apartment,0.5,kiryat ono,2018,119,5,2.375113452
007184-0102-004-04,14/08/2019,"1,482,000","1,482,000",building apartment,0.5,kiryat ono,2018,119,5,3.817820377
007184-0102-004-37,13/12/2018,"1,444,999","1,444,999",building apartment,0.5,kiryat ono,2017,109,4,0.999708419
007184-0102-005-00,12/07/2019,"1,202,500","1,202,500",building apartment,0.5,kiryat ono,2017,99,4,0.62300093
007184-0102-006-00,04/04/2017,"1,230,039","1,230,039",building apartment,0.5,kiryat ono,0,0,0,1.90417205
007184-0102-007-00,03/08/2017,"1,350,069","1,350,069",building apartment,0.5,kiryat ono,2017,119,5,1.883624326
007184-0102-014-00,26/10/2017,"1,300,999","1,300,999",building apartment,0.5,kiryat ono,2017,109,4,1.678210988
007184-0102-015-00,21/02/2019,"1,390,000","1,390,000",building apartment,0.5,kiryat ono,2017,118,5,1.918056123
007184-0102-025-00,29/01/2019,"1,100,000","1,100,000",building apartment,0.5,kiryat ono,2017,98,4,1.107794778
007184-0102-026-00,08/01/2019,"1,350,000","1,350,000",building apartment,0.5,kiryat ono,2018,112,5,1.798745527
007184-0102-030-00,06/01/2019,"1,390,000","1,390,000",building apartment,0.5,kiryat ono,2018,112,5,3.06769097
007184-0102-032-00,21/09/2018,"1,465,000","1,465,000",building apartment,0.5,kiryat ono,2017,119,5,2.705118909
007184-0102-034-00,07/08/2017,"1,527,550","1,527,550",building apartment,0.5,kiryat ono,2017,120,4.5,1.696057392
007184-0102-034-00,13/02/2019,"1,575,000","1,575,000",building apartment,0.5,kiryat ono,2018,123,5,2.483930254
007184-0102-036-00,22/11/2018,"1,661,999","1,661,999",building apartment,0.5,kiryat ono,2017,129,5,4.178060288
007184-0102-037-00,10/07/2017,"1,425,689","1,425,689",building apartment,0.5,kiryat ono,2017,109,4,2.18811388
007184-0102-038-00,14/07/2019,"1,612,500","1,612,500",building apartment,0.5,kiryat ono,2017,120,4,2.958990953
007184-0102-040-00,05/04/2017,"2,749,999","2,749,999",building apartment,0.5,kiryat ono,0,0,0,1.504024111
007184-0102-040-00,22/05/2019,"2,749,999","2,749,999",building apartment,0.5,kiryat ono,2018,192,6,5.982887696
007184-0102-041-00,17/05/2019,"2,537,000","2,537,000",building apartment,0.5,kiryat ono,2018,181,6,1.094253436
007184-0102-042-00,03/02/2020,"2,652,000","2,652,000",building apartment,0.5,kiryat ono,2018,189,6,5.771393648
007184-0102-047-00,13/10/2017,"3,006,975","3,006,975",building apartment,0.5,kiryat ono,2017,201,6,7.685245073
007184-0103-000-00,07/06/2017,"1,559,000","1,559,000",building apartment,0.5,kiryat ono,2017,120,4.5,2.863615281
007184-0103-000-00,04/09/2018,"2,700,000","2,700,000",building apartment,0.5,kiryat ono,2019,119,5,1.409024541
007184-0103-000-00,04/09/2018,"1,375,000","1,375,000",building apartment,0.5,kiryat ono,2019,100,4,2.59203481
007184-0103-000-00,04/09/2018,"1,350,000","1,350,000",building apartment,0.5,kiryat ono,2019,100,4,0.643359337
007184-0103-000-00,04/09/2018,"2,700,000","2,700,000",building apartment,0.5,kiryat ono,2019,118,5,4.057974449
007184-0103-000-00,04/09/2018,"2,700,000","2,700,000",building apartment,0.5,kiryat ono,2019,119,5,2.312596431
007184-0103-000-00,04/09/2018,"2,700,000","2,700,000",building apartment,0.5,kiryat ono,2019,120,5,4.35488105
007184-0103-000-00,04/09/2018,"2,700,000","2,700,000",building apartment,0.5,kiryat ono,2019,120,4.5,0.255604925
007184-0103-000-00,04/09/2018,"2,700,000","2,700,000",building apartment,0.5,kiryat ono,2019,110,4,1.851688642
007184-0103-000-00,04/09/2018,"2,700,000","2,700,000",building apartment,0.5,kiryat ono,2019,110,4,0.384112248
007184-0103-000-00,04/09/2018,"2,700,000","2,700,000",building apartment,0.5,kiryat ono,2019,100,4,1.213128498
007184-0103-000-00,04/09/2018,"2,700,000","2,700,000",building apartment,0.5,kiryat ono,2019,100,4,0.380832151
007184-0103-000-00,04/09/2018,"2,700,000","2,700,000",building apartment,0.5,kiryat ono,2019,100,4,2.479942756
007184-0103-003-27,09/06/2017,"1,440,875","1,440,875",building apartment,0.5,kiryat ono,2012,119,5,1.339647567
007184-0103-003-41,20/06/2017,"1,425,500","1,425,500",building apartment,0.5,kiryat ono,2017,109,4,0.623898485
007184-0109-036-00,19/09/2017,"2,830,000","2,830,000",building apartment,1,kiryat ono,2000,112,5,5.987636075
007184-0109-037-00,22/07/2019,"3,100,000","3,100,000",building apartment,1,kiryat ono,2000,110,4,4.418260487
007184-0111-009-00,25/01/2019,"1,517,500","1,517,500",building apartment,0.5,kiryat ono,2002,108,4,1.656755913
007184-0111-059-00,12/05/2019,"2,840,000","2,840,000",building apartment,1,kiryat ono,2005,117,4,0.396629374
007184-0111-068-00,13/05/2018,"3,810,000","3,810,000",building apartment,1,kiryat ono,2000,141,5,8.748234679
007184-0111-088-00,17/09/2018,"2,750,000","2,750,000",building apartment,1,kiryat ono,2000,103,4,5.402912319
007184-0111-096-00,10/02/2020,"2,950,000","2,950,000",building apartment,1,kiryat ono,2002,103,4,4.58372581
007184-0111-097-00,22/08/2017,"2,850,000","2,850,000",building apartment,1,kiryat ono,2000,117,4,2.85438431
007184-0111-110-00,01/07/2019,"480,000","480,000",building apartment,0.125,kiryat ono,0,0,0,0.285813706
007184-0111-110-00,01/07/2019,"2,880,000","2,880,000",building apartment,0.75,kiryat ono,2005,113,4,5.242783921
007184-0111-116-00,20/09/2018,"2,900,000","2,900,000",building apartment,1,kiryat ono,2003,149,4,4.233101212
007184-0111-126-00,16/03/2018,"2,850,000","2,850,000",building apartment,1,kiryat ono,2001,125,4,6.087352634
007185-0101-004-00,05/08/2018,"1,380,000","1,380,000",building apartment,1,kiryat ono,2001,74,2,2.310050892
007185-0101-024-00,03/10/2017,"3,050,000","3,050,000",building apartment,1,kiryat ono,1970,108,4,7.569946942
007185-0101-025-00,17/09/2018,"3,350,000","3,350,000",building apartment,1,kiryat ono,2003,140,5,4.578572808
007185-0101-026-00,28/08/2017,"3,420,000","3,420,000",building apartment,1,kiryat ono,2003,122,5,1.652258774
007185-0101-031-00,02/08/2017,"3,010,000","3,010,000",building apartment,1,kiryat ono,2003,133,4,2.085402155
007185-0101-036-00,04/07/2017,"2,920,000","2,920,000",building apartment,1,kiryat ono,2002,108,4,2.208392281
007185-0101-045-00,26/06/2018,"3,910,000","3,910,000",building apartment,1,kiryat ono,2002,157,5,4.453944333
007185-0101-047-00,07/09/2018,"3,320,000","3,320,000",building apartment,1,kiryat ono,2003,140,4,3.153024253
007185-0101-048-00,21/02/2019,"3,510,000","3,510,000",building apartment,1,kiryat ono,2002,150,4,7.355385654
007185-0101-078-00,30/01/2018,"1,507,500","1,507,500",building apartment,0.5,kiryat ono,2003,106,4,1.37901127
007185-0101-084-00,09/10/2018,"3,125,000","3,125,000",building apartment,1,kiryat ono,2003,130,4,6.034487062
007185-0106-019-00,10/02/2020,"3,180,000","3,180,000",building apartment,1,kiryat ono,2006,106,4,0.040449037
007185-0106-043-00,19/10/2018,"3,125,000","3,125,000",building apartment,1,kiryat ono,2004,130,4,5.699932728
007185-0146-010-00,05/08/2019,"1,935,000","1,935,000",building apartment,1,kiryat ono,2009,95,3.5,1.767766834
007185-0146-017-00,04/09/2019,"2,840,000","2,840,000",building apartment,1,kiryat ono,2004,119,4,6.975142642
007185-0146-024-00,25/02/2019,"3,100,000","3,100,000",building apartment,1,kiryat ono,2005,100,4,7.472921415
007185-0146-034-00,24/03/2019,"3,225,000","3,225,000",building apartment,1,kiryat ono,2005,156,5,8.164569885
007185-0146-043-00,24/06/2018,"3,520,000","3,520,000",building apartment,1,kiryat ono,2006,156,5,3.616789544
007185-0146-051-00,25/11/2018,"3,850,000","3,850,000",building apartment,1,kiryat ono,2005,157,5,0.123257298
007185-0147-015-00,16/04/2019,"3,550,000","3,550,000",building apartment,1,kiryat ono,2009,150,5,2.961458943
007185-0147-016-00,07/05/2019,"3,310,000","3,310,000",building apartment,1,kiryat ono,2008,130,4,2.917852641
007185-0147-038-00,24/01/2018,"2,830,000","2,830,000",building apartment,1,kiryat ono,2007,108,4,6.288439709
007185-0147-045-00,30/01/2020,"3,535,000","3,535,000",building apartment,1,kiryat ono,2009,150,5,0.979145803
007185-0148-015-00,29/11/2018,"3,465,000","3,465,000",building apartment,1,kiryat ono,2008,128,5,3.149695737
007185-0148-024-00,13/12/2017,"1,700,000","1,700,000",building apartment,0.5,kiryat ono,2007,151,5,0.173390194
007185-0148-025-00,17/07/2017,"2,060,000","2,060,000",building apartment,1,kiryat ono,2007,85,3,2.260631393
007185-0148-053-00,18/12/2018,"2,960,000","2,960,000",building apartment,1,kiryat ono,2008,138,4.5,3.166297115
007185-0204-019-00,15/07/2019,"3,810,000","3,810,000",building apartment,1,kiryat ono,2014,157,5,5.711798746
007185-0208-017-00,24/05/2018,"3,430,000","3,430,000",building apartment,1,kiryat ono,2010,130,5,0.258721793
006490-0528-006-00,24/10/2017,"1,481,000","1,481,000",single house,0.29,kiryat ono,0,0,0,1.514101277
006491-0075-000-00,05/08/2018,"690,000","690,000",single house,0.25,kiryat ono,0,0,0,1.633388733
006493-0357-002-00,24/10/2018,"3,900,000","3,900,000",single house,1,kiryat ono,1970,118,5,3.32010747
006494-0334-000-00,27/02/2019,"2,660,000","2,660,000",single house,0.5,kiryat ono,0,0,0,4.707690153
006494-0354-000-00,27/04/2017,"6,753,350","6,823,350",single house,1,kiryat ono,2017,393,8,3.611920639
